siteid,sitename,datasetid,collunitid,lat,long,elev,ageolder,ageyounger,chronologyname,variablename,taxonname_updated,MDD_species,order,family,genus,specificEpithet
3536,Blackwater Draw Loc. 1,4564,4419,34.28333,-103.31667,1252,15594,12884,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
3537,Spring Canyon [A-41],4565,4420,35.71667,-101.55,859,1004,104,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3537,Spring Canyon [A-41],4565,4420,35.71667,-101.55,859,1004,104,Syverson-Blois: bounds,Cratogeomys castanops,Cratogeomys castanops,Cratogeomys castanops,Rodentia,Geomyidae,Cratogeomys,castanops
3537,Spring Canyon [A-41],4565,4420,35.71667,-101.55,859,1004,104,Syverson-Blois: bounds,cf. Neotoma albigula,Neotoma albigula,Neotoma albigula,Rodentia,Cricetidae,Neotoma,albigula
3537,Spring Canyon [A-41],4565,4420,35.71667,-101.55,859,1004,104,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
3537,Spring Canyon [A-41],4565,4420,35.71667,-101.55,859,1004,104,Syverson-Blois: bounds,Geomys bursarius,Geomys bursarius,Geomys bursarius,Rodentia,Geomyidae,Geomys,bursarius
3538,Roper [41HC6(A62)],4566,4421,35.7,-101.56667,931,684,524,Syverson-Blois: bounds,Scalopus aquaticus,Scalopus aquaticus,Scalopus aquaticus,Eulipotyphla,Talpidae,Scalopus,aquaticus
3538,Roper [41HC6(A62)],4566,4421,35.7,-101.56667,931,684,524,Syverson-Blois: bounds,Cratogeomys castanops,Cratogeomys castanops,Cratogeomys castanops,Rodentia,Geomyidae,Cratogeomys,castanops
3538,Roper [41HC6(A62)],4566,4421,35.7,-101.56667,931,684,524,Syverson-Blois: bounds,Geomys bursarius,Geomys bursarius,Geomys bursarius,Rodentia,Geomyidae,Geomys,bursarius
3539,Alibates,4567,4422,35.56667,-101.66667,967,664,544,Syverson-Blois: bounds,Cratogeomys castanops,Cratogeomys castanops,Cratogeomys castanops,Rodentia,Geomyidae,Cratogeomys,castanops
3539,Alibates,4567,4422,35.56667,-101.66667,967,664,544,Syverson-Blois: bounds,Geomys bursarius,Geomys bursarius,Geomys bursarius,Rodentia,Geomyidae,Geomys,bursarius
3539,Alibates,4567,4422,35.56667,-101.66667,967,664,544,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Perognathus sp.,Perognathus,NA,Rodentia,Heteromyidae,Perognathus,NA
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Peromyscus leucopus,Peromyscus leucopus,Peromyscus leucopus,Rodentia,Cricetidae,Peromyscus,leucopus
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Spermophilus tridecemlineatus,Spermophilus tridecemlineatus,Ictidomys tridecemlineatus,Rodentia,Sciuridae,Ictidomys,tridecemlineatus
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Dipodomys ordii,Dipodomys ordii,Dipodomys ordii,Rodentia,Heteromyidae,Dipodomys,ordii
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Dipodomys sp.,Dipodomys,NA,Rodentia,Heteromyidae,Dipodomys,NA
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Microtus ochrogaster,Microtus ochrogaster,Microtus ochrogaster,Rodentia,Cricetidae,Microtus,ochrogaster
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Sigmodon hispidus,Sigmodon hispidus,Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Chaetodipus hispidus,Chaetodipus hispidus,Chaetodipus hispidus,Rodentia,Heteromyidae,Chaetodipus,hispidus
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Microtus sp.,Microtus,NA,Rodentia,Cricetidae,Microtus,NA
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Rattus sp.,Rattus,NA,Rodentia,Muridae,Rattus,NA
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Neotoma mexicana,Neotoma mexicana,Neotoma mexicana,Rodentia,Cricetidae,Neotoma,mexicana
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Neotoma sp.,Neotoma,NA,Rodentia,Cricetidae,Neotoma,NA
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Neotoma albigula,Neotoma albigula,Neotoma albigula,Rodentia,Cricetidae,Neotoma,albigula
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Geomys bursarius,Geomys bursarius,Geomys bursarius,Rodentia,Geomyidae,Geomys,bursarius
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Neotoma micropus,Neotoma micropus,Neotoma micropus,Rodentia,Cricetidae,Neotoma,micropus
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Cratogeomys castanops,Cratogeomys castanops,Cratogeomys castanops,Rodentia,Geomyidae,Cratogeomys,castanops
3540,Canyon City Club Cave [A251],4568,4423,35,-101.86667,1103,3064,234,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3541,Rex Rodgers [41BI42],4569,4424,34.5,-101.36667,1020,10694,9484,Syverson-Blois: bounds,Blarina sp.,Blarina,NA,Eulipotyphla,Soricidae,Blarina,NA
3541,Rex Rodgers [41BI42],4569,4424,34.5,-101.36667,1020,10694,9484,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1022,0,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1022,0,Syverson-Blois: bounds,Neotoma sp.,Neotoma,NA,Rodentia,Cricetidae,Neotoma,NA
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1022,0,Syverson-Blois: bounds,Sigmodon hispidus,Sigmodon hispidus,Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1554,1004,Syverson-Blois: bounds,Microtus ochrogaster,Microtus ochrogaster,Microtus ochrogaster,Rodentia,Cricetidae,Microtus,ochrogaster
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1554,1004,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1554,1004,Syverson-Blois: bounds,Sigmodon hispidus,Sigmodon hispidus,Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1554,1004,Syverson-Blois: bounds,Neotoma sp.,Neotoma,NA,Rodentia,Cricetidae,Neotoma,NA
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1817,1022,Syverson-Blois: bounds,Microtus ochrogaster,Microtus ochrogaster,Microtus ochrogaster,Rodentia,Cricetidae,Microtus,ochrogaster
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1817,1022,Syverson-Blois: bounds,Sigmodon hispidus,Sigmodon hispidus,Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1824,1534,Syverson-Blois: bounds,Onychomys leucogaster,Onychomys leucogaster,Onychomys leucogaster,Rodentia,Cricetidae,Onychomys,leucogaster
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1824,1534,Syverson-Blois: bounds,Spermophilus sp.,Spermophilus,NA,Rodentia,Sciuridae,Spermophilus,NA
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1824,1534,Syverson-Blois: bounds,Sigmodon hispidus,Sigmodon hispidus,Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1824,1534,Syverson-Blois: bounds,Neotoma sp.,Neotoma,NA,Rodentia,Cricetidae,Neotoma,NA
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,1824,1534,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,8000,1817,Syverson-Blois: bounds,Sigmodon sp.,Sigmodon,NA,Rodentia,Cricetidae,Sigmodon,NA
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,8000,1817,Syverson-Blois: bounds,Neotoma sp.,Neotoma,NA,Rodentia,Cricetidae,Neotoma,NA
3542,Deadman's Shelter [41SW23],4570,4425,34.5,-101.36667,1020,8000,1817,Syverson-Blois: bounds,Cynomys sp.,Cynomys,NA,Rodentia,Sciuridae,Cynomys,NA
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,474,-75,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,524,154,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,524,154,Syverson-Blois: bounds,Perognathus sp.,Perognathus,NA,Rodentia,Heteromyidae,Perognathus,NA
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,524,154,Syverson-Blois: bounds,Sigmodon hispidus,Sigmodon hispidus,Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,524,154,Syverson-Blois: bounds,cf. Chaetodipus hispidus,Chaetodipus hispidus,Chaetodipus hispidus,Rodentia,Heteromyidae,Chaetodipus,hispidus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,624,314,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,784,404,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,5964,474,Syverson-Blois: bounds,Dipodomys ordii,Dipodomys ordii,Dipodomys ordii,Rodentia,Heteromyidae,Dipodomys,ordii
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,6284,5374,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,6284,5374,Syverson-Blois: bounds,Geomys bursarius,Geomys bursarius,Geomys bursarius,Rodentia,Geomyidae,Geomys,bursarius
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,6284,5374,Syverson-Blois: bounds,Sigmodon hispidus,Sigmodon hispidus,Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,6284,5374,Syverson-Blois: bounds,Cratogeomys castanops,Cratogeomys castanops,Cratogeomys castanops,Rodentia,Geomyidae,Cratogeomys,castanops
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,6804,5294,Syverson-Blois: bounds,Dipodomys ordii,Dipodomys ordii,Dipodomys ordii,Rodentia,Heteromyidae,Dipodomys,ordii
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,6804,5294,Syverson-Blois: bounds,Sigmodon hispidus,Sigmodon hispidus,Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,6804,5294,Syverson-Blois: bounds,Cratogeomys castanops,Cratogeomys castanops,Cratogeomys castanops,Rodentia,Geomyidae,Cratogeomys,castanops
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,6804,5294,Syverson-Blois: bounds,cf. Neotoma albigula,Neotoma albigula,Neotoma albigula,Rodentia,Cricetidae,Neotoma,albigula
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,9084,6924,Syverson-Blois: bounds,Dipodomys ordii,Dipodomys ordii,Dipodomys ordii,Rodentia,Heteromyidae,Dipodomys,ordii
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,9084,6924,Syverson-Blois: bounds,Geomys bursarius,Geomys bursarius,Geomys bursarius,Rodentia,Geomyidae,Geomys,bursarius
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,9084,6924,Syverson-Blois: bounds,Microtus ochrogaster,Microtus ochrogaster,Microtus ochrogaster,Rodentia,Cricetidae,Microtus,ochrogaster
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,9084,6924,Syverson-Blois: bounds,Onychomys leucogaster,Onychomys leucogaster,Onychomys leucogaster,Rodentia,Cricetidae,Onychomys,leucogaster
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,9084,6924,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,9084,6924,Syverson-Blois: bounds,Sigmodon hispidus,Sigmodon hispidus,Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,9084,6924,Syverson-Blois: bounds,Spermophilus mexicanus,Spermophilus mexicanus,Ictidomys mexicanus,Rodentia,Sciuridae,Ictidomys,mexicanus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,9084,6924,Syverson-Blois: bounds,Spermophilus tridecemlineatus,Spermophilus tridecemlineatus,Ictidomys tridecemlineatus,Rodentia,Sciuridae,Ictidomys,tridecemlineatus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,9084,6924,Syverson-Blois: bounds,cf. Neotoma albigula,Neotoma albigula,Neotoma albigula,Rodentia,Cricetidae,Neotoma,albigula
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,9084,6924,Syverson-Blois: bounds,cf. Neotoma micropus,Neotoma micropus,Neotoma micropus,Rodentia,Cricetidae,Neotoma,micropus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11674,10984,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11674,10984,Syverson-Blois: bounds,Dipodomys ordii,Dipodomys ordii,Dipodomys ordii,Rodentia,Heteromyidae,Dipodomys,ordii
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11674,10984,Syverson-Blois: bounds,Geomys bursarius,Geomys bursarius,Geomys bursarius,Rodentia,Geomyidae,Geomys,bursarius
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11674,10984,Syverson-Blois: bounds,Microtus ochrogaster,Microtus ochrogaster,Microtus ochrogaster,Rodentia,Cricetidae,Microtus,ochrogaster
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11674,10984,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11674,10984,Syverson-Blois: bounds,Onychomys leucogaster,Onychomys leucogaster,Onychomys leucogaster,Rodentia,Cricetidae,Onychomys,leucogaster
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11674,10984,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11674,10984,Syverson-Blois: bounds,Sigmodon hispidus,Sigmodon hispidus,Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11674,10984,Syverson-Blois: bounds,Spermophilus mexicanus,Spermophilus mexicanus,Ictidomys mexicanus,Rodentia,Sciuridae,Ictidomys,mexicanus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11674,10984,Syverson-Blois: bounds,Spermophilus tridecemlineatus,Spermophilus tridecemlineatus,Ictidomys tridecemlineatus,Rodentia,Sciuridae,Ictidomys,tridecemlineatus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11674,10984,Syverson-Blois: bounds,Synaptomys cooperi,Synaptomys cooperi,Synaptomys cooperi,Rodentia,Cricetidae,Synaptomys,cooperi
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11734,7934,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11734,7934,Syverson-Blois: bounds,Geomys bursarius,Geomys bursarius,Geomys bursarius,Rodentia,Geomyidae,Geomys,bursarius
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11734,7934,Syverson-Blois: bounds,Microtus ochrogaster,Microtus ochrogaster,Microtus ochrogaster,Rodentia,Cricetidae,Microtus,ochrogaster
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11734,7934,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11734,7934,Syverson-Blois: bounds,Notiosorex crawfordi,Notiosorex crawfordi,Notiosorex crawfordi,Eulipotyphla,Soricidae,Notiosorex,crawfordi
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11734,7934,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11734,7934,Syverson-Blois: bounds,Peromyscus sp.,Peromyscus,NA,Rodentia,Cricetidae,Peromyscus,NA
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11734,7934,Syverson-Blois: bounds,Reithrodontomys montanus,Reithrodontomys montanus,Reithrodontomys montanus,Rodentia,Cricetidae,Reithrodontomys,montanus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11734,7934,Syverson-Blois: bounds,Sigmodon hispidus,Sigmodon hispidus,Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11734,7934,Syverson-Blois: bounds,Spermophilus mexicanus,Spermophilus mexicanus,Ictidomys mexicanus,Rodentia,Sciuridae,Ictidomys,mexicanus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11734,7934,Syverson-Blois: bounds,Synaptomys cooperi,Synaptomys cooperi,Synaptomys cooperi,Rodentia,Cricetidae,Synaptomys,cooperi
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,11734,7934,Syverson-Blois: bounds,cf. Neotoma micropus,Neotoma micropus,Neotoma micropus,Rodentia,Cricetidae,Neotoma,micropus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,12574,10324,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,12574,10324,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,12624,11434,Syverson-Blois: bounds,Cynomys ludovicianus,Cynomys ludovicianus,Cynomys ludovicianus,Rodentia,Sciuridae,Cynomys,ludovicianus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,12624,11434,Syverson-Blois: bounds,Geomys bursarius,Geomys bursarius,Geomys bursarius,Rodentia,Geomyidae,Geomys,bursarius
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,12624,11434,Syverson-Blois: bounds,Microtus ochrogaster,Microtus ochrogaster,Microtus ochrogaster,Rodentia,Cricetidae,Microtus,ochrogaster
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,12624,11434,Syverson-Blois: bounds,Microtus pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,Rodentia,Cricetidae,Microtus,pennsylvanicus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,12624,11434,Syverson-Blois: bounds,Notiosorex crawfordi,Notiosorex crawfordi,Notiosorex crawfordi,Eulipotyphla,Soricidae,Notiosorex,crawfordi
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,12624,11434,Syverson-Blois: bounds,Ondatra zibethicus,Ondatra zibethicus,Ondatra zibethicus,Rodentia,Cricetidae,Ondatra,zibethicus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,12624,11434,Syverson-Blois: bounds,Sigmodon hispidus,Sigmodon hispidus,Sigmodon hispidus,Rodentia,Cricetidae,Sigmodon,hispidus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,12624,11434,Syverson-Blois: bounds,Spermophilus tridecemlineatus,Spermophilus tridecemlineatus,Ictidomys tridecemlineatus,Rodentia,Sciuridae,Ictidomys,tridecemlineatus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,12624,11434,Syverson-Blois: bounds,cf. Chaetodipus hispidus,Chaetodipus hispidus,Chaetodipus hispidus,Rodentia,Heteromyidae,Chaetodipus,hispidus
3543,Lubbock Lake [41LU1],4571,4426,33.62042,-101.89208,976,13144,12864,Syverson-Blois: bounds,Blarina sp.,Blarina,NA,Eulipotyphla,Soricidae,Blarina,NA
